Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI0015724E2B	Cluster: stage V sporulation protein AB	UPI0015724E2B	Blautia sp. MSK.20.85	138	2709718
UniRef100_A0A1G9D7V3	Cluster: Stage V sporulation protein AB	A0A1G9D7V3	Natronincola ferrireducens	136	393762
UniRef100_A0A7X0RV72	Cluster: Stage V sporulation protein AB	A0A7X0RV72	Cohnella nanjingensis	131	1387779
UniRef100_UPI001CC28219	Cluster: stage V sporulation protein AB	UPI001CC28219	Paenibacillus sp. IB182496	135	2772509
UniRef100_UPI001C102641	Cluster: stage V sporulation protein AB	UPI001C102641	Anaerotignum sp. MSJ-24	141	2841521
UniRef100_A0A7Z2ZQ87	Cluster: Stage V sporulation protein AB	A0A7Z2ZQ87	Cohnella sp. MFER-1	131	2728023
UniRef100_A0A1C6J1F0	Cluster: Uncharacterized protein	A0A1C6J1F0; A0A1Q6KUY1; A0A3D3U6Q4; A0A416MG51	uncultured Lachnospira sp.; Clostridiales bacterium 41_12_two_minus; Lachnospiraceae bacterium; Firmicutes bacterium AF25-13AC	145	446043; 1897043; 1898203; 2292181
UniRef100_A8MHQ0	Cluster: Stage V sporulation protein AB	A8MHQ0	Alkaliphilus oremlandii (strain OhILAs) (Clostridium oremlandii (strain OhILAs))	135	350688
UniRef100_A0A3A9A0J9	Cluster: Uncharacterized protein	A0A3A9A0J9	bacterium 1xD42-87	161	2320113
UniRef100_A0A2K8N5W4	Cluster: Stage V sporulation protein AB	A0A2K8N5W4; UPI0010543AD7	Kyrpidia spormannii	143	2055160
UniRef100_UPI001D142620	Cluster: stage V sporulation protein AB	UPI001D142620	Cohnella sp. REN36	141	2887347
UniRef100_A0A847QSE4	Cluster: Stage V sporulation protein AB	A0A847QSE4	Epulopiscium sp.	141	2384
UniRef100_A0A3S5C9I1	Cluster: Uncharacterized protein	A0A3S5C9I1	uncultured Blautia sp.	138	765821
UniRef100_R9N8W5	Cluster: Uncharacterized protein	R9N8W5	Lachnospiraceae bacterium 10-1	164	1235800
UniRef100_A0A417LIB5	Cluster: Uncharacterized protein	A0A417LIB5	Firmicutes bacterium TM09-10	160	2292898
UniRef100_A0A349YS96	Cluster: Stage V sporulation protein AB	A0A349YS96	Lachnospiraceae bacterium	135	1898203
UniRef100_A0A176UAA3	Cluster: Putative stage V sporulation protein AB	A0A176UAA3	Clostridiales bacterium KLE1615	145	1715004
UniRef100_A0A417PDF5	Cluster: Stage V sporulation protein AB	A0A417PDF5	Clostridiaceae bacterium OM08-6BH	139	2292274
UniRef100_A0A140L0Y5	Cluster: Uncharacterized protein	A0A140L0Y5	Thermotalea metallivorans	137	520762
UniRef100_UPI0011202927	Cluster: stage V sporulation protein AB	UPI0011202927	Paenibacillus apiarius	148	46240
UniRef100_A0A285HKZ3	Cluster: Stage V sporulation protein AB	A0A285HKZ3	Orenia metallireducens	145	1413210
UniRef100_A0A7U9N6U4	Cluster: Uncharacterized protein	A0A7U9N6U4	Lachnospiraceae bacterium	164	1898203
UniRef100_R6MUM3	Cluster: Uncharacterized protein	R6MUM3	Clostridium sp. CAG:253	142	1262785
UniRef100_UPI00156FD444	Cluster: stage V sporulation protein AB	UPI00156FD444	Faecalicatena fissicatena	140	290055
UniRef100_A0A416SX36	Cluster: Stage V sporulation protein AB	A0A416SX36; A0A373W298; UPI0013142FDF	Eubacterium sp. AF19-12LB; Eubacterium sp. AF17-7; unclassified Eubacterium	146	2293106; 2293105; 2624479
UniRef100_A0A416PWJ6	Cluster: Stage V sporulation protein AB	A0A416PWJ6	Ruminococcus sp. AF21-42	139	2292251
UniRef100_A0A2G2MMI9	Cluster: Stage V sporulation protein AC	A0A2G2MMI9	Alkaliphilus sp.	135	1872455
UniRef100_UPI00155DAE80	Cluster: stage V sporulation protein AB	UPI00155DAE80	Anaerobutyricum hallii	143	39488
UniRef100_UPI000380218F	Cluster: stage V sporulation protein AB	UPI000380218F	Orenia marismortui	143	46469
UniRef100_A0A417AFC3	Cluster: Stage V sporulation protein AB	A0A417AFC3; A0A416SI47	Ruminococcus sp. AM46-18; Ruminococcus sp. AF19-29	139	2293220; 2293158
UniRef100_A0A3G3JX34	Cluster: Stage V sporulation protein AB	A0A3G3JX34	Cohnella candidum	141	2674991
UniRef100_R6BY18	Cluster: Stage V sporulation protein AB	R6BY18; A0A3C0LWE6	Firmicutes bacterium CAG:56; Lachnospiraceae bacterium	140	1263031; 1898203
UniRef100_A0A416AKP4	Cluster: Stage V sporulation protein AB	A0A416AKP4; A0A412S665	Ruminococcus sp. AF45-4BH; Ruminococcus sp. AF17-22AC	138	2292071; 2292248
UniRef100_A0A2V3WIU5	Cluster: Stage V sporulation protein AB	A0A2V3WIU5; UPI001314E3AD	Pseudogracilibacillus auburnensis	142	1494959
UniRef100_A0A374DN74	Cluster: Stage V sporulation protein AB	A0A374DN74	Ruminococcus sp. AM36-2AA	138	2293210
UniRef100_A0A173SH92	Cluster: Uncharacterized protein	A0A173SH92; UPI0008707C4F	Anaerobutyricum hallii	150	39488
UniRef100_A0A5C8P2X4	Cluster: Stage V sporulation protein AB	A0A5C8P2X4	Cerasibacillus terrae	142	2498845
UniRef100_UPI00142EF198	Cluster: stage V sporulation protein AB	UPI00142EF198	Anaerobutyricum hallii	143	39488
UniRef100_UPI0009304F24	Cluster: stage V sporulation protein AB	UPI0009304F24	Blautia sp. Marseille-P3087	138	1917876
UniRef100_A0A4Y8LHC4	Cluster: Stage V sporulation protein AB	A0A4Y8LHC4	Jeotgalibacillus sp. R-1-5s-1	143	2555897
UniRef100_A0A1M5TU27	Cluster: Stage V sporulation protein AB	A0A1M5TU27	Tepidibacter thalassicus DSM 15285	137	1123350
UniRef100_UPI001651411E	Cluster: stage V sporulation protein AB	UPI001651411E	Anaerobutyricum hallii	143	39488
UniRef100_A0A3D9IJ65	Cluster: Stage V sporulation protein AB	A0A3D9IJ65; UPI0015F2850A	Cohnella lupini	141	1294267
UniRef100_R5JXV4	Cluster: Uncharacterized protein	R5JXV4	Clostridium sp. CAG:632	141	1262830
UniRef100_A0A3A9FH63	Cluster: Stage V sporulation protein AB	A0A3A9FH63	bacterium 1XD42-54	139	2320110
UniRef100_A0A841KRI6	Cluster: Stage V sporulation protein AB	A0A841KRI6	Anaerosolibacter carboniphilus	137	1417629
UniRef100_A0A7X8E665	Cluster: Stage V sporulation protein AB	A0A7X8E665	Tissierellia bacterium	141	2049431
UniRef100_A0A174B634	Cluster: Uncharacterized protein	A0A174B634; A0A1C5T0B6; R6GV67; C0EUG2	Anaerobutyricum hallii; uncultured Eubacterium sp.; Eubacterium hallii CAG:12; Anaerobutyricum hallii DSM 3353	150	39488; 165185; 1263078; 411469
UniRef100_A0A1M5UM73	Cluster: Stage V sporulation protein AB	A0A1M5UM73	Sporanaerobacter acetigenes DSM 13106	138	1123281
UniRef100_A0A150FPB4	Cluster: Stage V sporulation protein AB	A0A150FPB4	[Clostridium] paradoxum JW-YL-7 = DSM 7308	138	1121328
UniRef100_A0A374NT04	Cluster: Uncharacterized protein	A0A374NT04	Anaerobutyricum hallii	150	39488
UniRef100_A0A415G3Z0	Cluster: Uncharacterized protein	A0A415G3Z0; UPI0015FAA243	Anaerobutyricum hallii	150	39488
UniRef100_UPI001C052CAB	Cluster: stage V sporulation protein AB	UPI001C052CAB	Kyrpidia spormannii	131	2055160
UniRef100_A0A3A8WAG5	Cluster: Stage V sporulation protein AB	A0A3A8WAG5	bacterium D16-59	140	2320098
UniRef100_UPI001C54CDDC	Cluster: stage V sporulation protein AB	UPI001C54CDDC	Bacillus pseudomycoides	116	64104
UniRef100_UPI00156FDB6A	Cluster: stage V sporulation protein AB	UPI00156FDB6A	Blautia wexlerae	139	418240
UniRef100_A0A8G1TNP2	Cluster: Stage V sporulation protein AB	A0A8G1TNP2	Blautia sp. AF13-16	138	2292195
UniRef100_A0A3A9AP86	Cluster: Uncharacterized protein	A0A3A9AP86	bacterium 0.1xD8-82	164	2320100
UniRef100_UPI001D0B2FDA	Cluster: stage V sporulation protein AB	UPI001D0B2FDA	Jeotgalibacillus sp. T12	143	2763266
UniRef100_A0A1C5MSC7	Cluster: Uncharacterized protein	A0A1C5MSC7	uncultured Ruminococcus sp.	140	165186
UniRef100_C3BPH4	Cluster: Stage V sporulation protein AB	C3BPH4	Bacillus pseudomycoides DSM 12442	116	527000
UniRef100_UPI001C610B54	Cluster: stage V sporulation protein AB	UPI001C610B54	Cohnella sp. CFH 77786	149	2662265
UniRef100_A0A1C6GGD8	Cluster: Uncharacterized protein	A0A1C6GGD8; A0A3D4RFU8	uncultured Ruminococcus sp.; Lachnospiraceae bacterium	140	165186; 1898203
UniRef100_UPI00156F9682	Cluster: stage V sporulation protein AB	UPI00156F9682	Blautia hansenii (Ruminococcus hansenii)	138	1322
UniRef100_A0A1N7INK9	Cluster: Stage V sporulation protein AB	A0A1N7INK9	Kroppenstedtia eburnea	122	714067
UniRef100_A0A0C2VGW7	Cluster: Uncharacterized protein	A0A0C2VGW7	Jeotgalibacillus campisalis	143	220754
UniRef100_A0A357N9C2	Cluster: Stage V sporulation protein AB	A0A357N9C2	Firmicutes bacterium	152	1879010
UniRef100_A0A1D8GCN1	Cluster: Uncharacterized protein	A0A1D8GCN1	Geosporobacter ferrireducens	137	1424294
UniRef100_UPI001C11EADE	Cluster: stage V sporulation protein AB	UPI001C11EADE	Eubacterium sp. MSJ-13	167	2841513
UniRef100_A0A3C1XJZ2	Cluster: Stage V sporulation protein AB	A0A3C1XJZ2; A0A4R2LYL6	Lachnospiraceae bacterium; Frisingicoccus caecimuris	135	1898203; 1796636
UniRef100_A0A1M6NPE5	Cluster: Stage V sporulation protein AB	A0A1M6NPE5	Tepidibacter formicigenes DSM 15518	136	1123349
UniRef100_A0A0D0SDE0	Cluster: Uncharacterized protein	A0A0D0SDE0	Lachnospiraceae bacterium TWA4	134	1392836
UniRef100_A0A1C5V2G6	Cluster: Uncharacterized protein	A0A1C5V2G6	uncultured Blautia sp.	138	765821
UniRef100_A0A414R541	Cluster: Stage V sporulation protein AB	A0A414R541	Eubacterium ventriosum	143	39496
UniRef100_A0A7X5CKM3	Cluster: Stage V sporulation protein AB	A0A7X5CKM3	Clostridiaceae bacterium	141	1898204
UniRef100_A0A415WIX4	Cluster: Stage V sporulation protein AB	A0A415WIX4; A0A417S7H4	Ruminococcus sp. AM18-44; Ruminococcus sp. OM05-7	139	2293186; 2293232
UniRef100_R5Z4F9	Cluster: Uncharacterized protein	R5Z4F9	Eubacterium sp. CAG:156	142	1262880
UniRef100_R6QGA3	Cluster: Uncharacterized protein	R6QGA3	Eubacterium sp. CAG:274	154	1262888
UniRef100_A0A4R8GY61	Cluster: Stage V sporulation protein AB	A0A4R8GY61	Orenia marismortui	143	46469
UniRef100_R5SLS9	Cluster: Uncharacterized protein	R5SLS9; A0A3D2U0X5; A0A3R6Y0V1; A0A1Q6KGS1; A0A416JL01; A0A3R6WIE8	Clostridium sp. CAG:75; Lachnospiraceae bacterium; Clostridium sp. OM05-6BH; Clostridium sp. 42_12; Clostridium sp. AM49-4BH; Clostridium sp. OM05-9BH	133	1262836; 1898203; 2293044; 1896983; 2293035; 2293046
UniRef100_A0A2N2B371	Cluster: Stage V sporulation protein AB	A0A2N2B371	Firmicutes bacterium HGW-Firmicutes-7	143	2013788
UniRef100_A0A173XIC5	Cluster: Uncharacterized protein	A0A173XIC5; A0A174BRP2; A0A416J378; A0A417D826; A0A417DT37; A0A3A6GRG2; A0A415Y863; A0A416Y5K3; A0A416MC84; A0A417JXN4; A0A417FLK7; A0A417E3Y5; A0A417MH83; C6JFX0; A0A417P4X8; A0A416LDK7; A0A417AXT3; A0A417LIP1; A0A417HJM9	Blautia obeum; Blautia wexlerae; Ruminococcus sp. AM54-14NS; Ruminococcus sp. AM42-10AC; Ruminococcus sp. AM36-17; Ruminococcus sp. OM02-16LB; Ruminococcus sp. AM12-48; Ruminococcus sp. AF14-5; Ruminococcus sp. AF25-23LB; Ruminococcus sp. AM27-16	139	40520; 418240; 2293225; 2293215; 2293208; 2302958; 2293183; 2293147; 2293166; 2293192; 2293204; 2293207; 2293241; 457412; 2293237; 2293167; 2293217; 2293244; 2293198
UniRef100_A0A6F9E8A1	Cluster: Stage V sporulation protein AB	A0A6F9E8A1	Kyrpidia spormannii	131	2055160
UniRef100_A0A7M2RHE0	Cluster: Stage V sporulation protein AB	A0A7M2RHE0	Blautia liquoris	139	2779518
UniRef100_A0A239DW23	Cluster: Stage V sporulation protein AB	A0A239DW23	Anaerovirgula multivorans	137	312168
UniRef100_A0A4Z0H318	Cluster: Stage V sporulation protein AB	A0A4Z0H318	Halobacillus salinus	136	192814
UniRef100_R6ZJ11	Cluster: Uncharacterized protein	R6ZJ11	Firmicutes bacterium CAG:534	164	1263027
UniRef100_A0A1Y4B6E7	Cluster: Uncharacterized protein	A0A1Y4B6E7; A0A143XJD0	Eubacterium sp. An3; Eubacteriaceae bacterium CHKCI004	146	1965628; 1780380
UniRef100_A0A844FH18	Cluster: Stage V sporulation protein AB	A0A844FH18	Anaerosalibacter bizertensis	140	932217
UniRef100_A0A559JXP8	Cluster: Stage V sporulation protein AB	A0A559JXP8	Cohnella terricola	133	1289167
UniRef100_A0A433RK44	Cluster: Stage V sporulation protein AB	A0A433RK44	Cohnella sp. AR92	142	648716
UniRef100_UPI001D088191	Cluster: stage V sporulation protein AB	UPI001D088191	Blautia wexlerae	139	418240
UniRef100_C2VG99	Cluster: Stage V sporulation protein AB	C2VG99	Bacillus cereus Rock3-29	113	526984
UniRef100_A0A847XE57	Cluster: Stage V sporulation protein AB	A0A847XE57	Tissierellia bacterium	139	2049431
UniRef100_A0A7C6P7D6	Cluster: Stage V sporulation protein AB	A0A7C6P7D6	Tissierellia bacterium	139	2049431
UniRef100_A0A1C5U6I7	Cluster: Uncharacterized protein	A0A1C5U6I7	uncultured Blautia sp.	138	765821
UniRef100_F2JHK5	Cluster: Stage V sporulation protein AB	F2JHK5	Cellulosilyticum lentocellum (strain ATCC 49066 / DSM 5427 / NCIMB 11756 / RHM5) (Clostridium lentocellum)	146	642492
UniRef100_A0A3A8ZFE7	Cluster: Stage V sporulation protein AB	A0A3A8ZFE7	bacterium 1xD8-6	141	2320116
UniRef100_A0A417DIH0	Cluster: Stage V sporulation protein AB	A0A417DIH0	Ruminococcus sp. AM40-10AC	139	2293212
UniRef100_A0A7X4ZAM7	Cluster: Stage V sporulation protein AB	A0A7X4ZAM7	Clostridiaceae bacterium	147	1898204
UniRef100_A0A3D5WNT3	Cluster: Stage V sporulation protein AB	A0A3D5WNT3	Lachnospiraceae bacterium	133	1898203
UniRef100_UPI000D07613F	Cluster: stage V sporulation protein AB	UPI000D07613F	Orenia metallireducens	145	1413210
UniRef100_A0A1G7F152	Cluster: Stage V sporulation protein AB	A0A1G7F152; A0A1E1VHR0; UPI0005CB2DCF	Paenibacillus sp. cl6col; Paenibacillus sp. NAIST15-1; Paenibacillus	145	1761878; 1605994; 44249
UniRef100_A0A544VGL0	Cluster: Stage V sporulation protein AB	A0A544VGL0	Paenibacillus sp. SDF0028	145	2133754
UniRef100_A0A841SX03	Cluster: Stage V sporulation protein AB	A0A841SX03	Cohnella thailandensis	142	557557
UniRef100_A0A4R3KYW4	Cluster: Stage V sporulation protein AB	A0A4R3KYW4	Keratinibaculum paraultunense	139	1278232
UniRef100_UPI0012EBD02D	Cluster: stage V sporulation protein AB	UPI0012EBD02D	Paenibacillus ginsengihumi	118	431596
UniRef100_UPI000BA48F3B	Cluster: stage V sporulation protein AB	UPI000BA48F3B	Blautia marasmi	138	1917868
UniRef100_A0A1C6AKV9	Cluster: Uncharacterized protein	A0A1C6AKV9	uncultured Roseburia sp.	141	512314
UniRef100_UPI00156EFF60	Cluster: stage V sporulation protein AB	UPI00156EFF60	Blautia wexlerae	139	418240
UniRef100_UPI00189A5E3B	Cluster: stage V sporulation protein AB	UPI00189A5E3B	Ruminococcus sp. 1001713B170207_170306_F5	138	2787139
UniRef100_S9SUA4	Cluster: Stage V sporulation protein AB	S9SUA4; A0A0D7KP98	Paenibacillus alvei TS-15; Paenibacillus sp. E194	145	1117108; 1458845
UniRef100_A0A847WIM8	Cluster: Stage V sporulation protein AB	A0A847WIM8	Epulopiscium sp.	141	2384
UniRef100_A0A6L5YTR6	Cluster: Stage V sporulation protein AB	A0A6L5YTR6	Roseburia porci	173	2605790
UniRef100_UPI001570488F	Cluster: stage V sporulation protein AB	UPI001570488F	Blautia schinkii	138	180164
UniRef100_A0A1Y4F502	Cluster: Stage V sporulation protein AB	A0A1Y4F502	Blautia sp. An249	140	1965603
UniRef100_R6NIZ8	Cluster: Uncharacterized protein	R6NIZ8; A0A6N2SF91; C9LAE3; F3ACF0	Lachnospiraceae bacterium CAG:364; Blautia hansenii (Ruminococcus hansenii); Blautia hansenii DSM 20583; Lachnospiraceae bacterium 6_1_63FAA	137	1262983; 1322; 537007; 658083
UniRef100_A0A2A6DZL3	Cluster: Uncharacterized protein	A0A2A6DZL3	Candidatus Reconcilbacillus cellulovorans	142	1906605
UniRef100_UPI000CF1C81C	Cluster: stage V sporulation protein AB	UPI000CF1C81C	Blautia marasmi	138	1917868
UniRef100_R5WZ13	Cluster: Uncharacterized protein	R5WZ13	Blautia sp. CAG:257	138	1262756
UniRef100_UPI001C105348	Cluster: stage V sporulation protein AB	UPI001C105348	Tissierella sp. MSJ-40	139	2841534
UniRef100_A0A3A6FSA1	Cluster: Stage V sporulation protein AB	A0A3A6FSA1	Lachnospiraceae bacterium AM25-39	137	2302972
UniRef100_A0A7C9H8K7	Cluster: Stage V sporulation protein AC	A0A7C9H8K7	Firmicutes bacterium	140	1879010
UniRef100_UPI0015704FB0	Cluster: stage V sporulation protein AB	UPI0015704FB0	Blautia producta	138	33035
UniRef100_A0A1H9Z3C7	Cluster: Stage V sporulation protein AB	A0A1H9Z3C7	Natronincola peptidivorans	136	426128
UniRef100_A0A3A9F8Y7	Cluster: Uncharacterized protein	A0A3A9F8Y7	bacterium 1XD8-76	164	2320115
UniRef100_R5RN39	Cluster: Uncharacterized protein	R5RN39; A0A3R6YZQ7; A0A3R6JR78; A0A1Q6LQG1	Clostridium sp. CAG:122; Clostridium sp. AM27-31LB; Clostridium sp. AF34-13; Clostridium sp. CAG:12237_41	140	1262773; 2293026; 2293012; 1896985
UniRef100_A0A383RD21	Cluster: Stage V sporulation protein AB	A0A383RD21; UPI001E47EA11	Paenibacillus alvei (Bacillus alvei)	145	44250
UniRef100_A0A1V2YKN4	Cluster: Uncharacterized protein	A0A1V2YKN4	Epulopiscium sp. Nuni2H_MBin003	141	1884657
UniRef100_A0A7G9G9V5	Cluster: Stage V sporulation protein AB	A0A7G9G9V5; A0A396QH65	Lachnospiraceae bacterium NSJ-29; Lachnospiraceae bacterium OF09-33XD	138	2763667; 2292273
UniRef100_A0A173X5R8	Cluster: Uncharacterized protein	A0A173X5R8; A0A417AXY2	Blautia obeum; Ruminococcus sp. AM45-2	139	40520; 2293218
UniRef100_A0A1C7IBQ4	Cluster: Stage V sporulation protein AB	A0A1C7IBQ4	Blautia pseudococcoides	138	1796616
UniRef100_A0A1D9FNH1	Cluster: Stage V sporulation protein AC	A0A1D9FNH1	Clostridium formicaceticum	138	1497
UniRef100_A0A1I0MEK0	Cluster: Stage V sporulation protein AB	A0A1I0MEK0	[Clostridium] fimetarium	141	99656
UniRef100_A0A6L9HIP9	Cluster: Stage V sporulation protein AB	A0A6L9HIP9	Lachnospiraceae bacterium	140	1898203
UniRef100_A0A1Q6SP81	Cluster: Uncharacterized protein	A0A1Q6SP81	Roseburia sp. CAG:10041_57	141	1897016
UniRef100_A0A1Y4UNX9	Cluster: Uncharacterized protein	A0A1Y4UNX9	Tyzzerella sp. An114	128	1965545
UniRef100_A0A1V4IA17	Cluster: Uncharacterized protein	A0A1V4IA17	[Clostridium] thermoalcaliphilum	138	29349
UniRef100_A0A7X5CHH9	Cluster: Uncharacterized protein	A0A7X5CHH9	Lachnospiraceae bacterium	164	1898203
UniRef100_UPI000C07D599	Cluster: stage V sporulation protein AB	UPI000C07D599	Tepidibacter mesophilus	136	655607
UniRef100_A0A4U8QAA9	Cluster: Uncharacterized protein	A0A4U8QAA9	Robinsoniella peoriensis	137	180332
UniRef100_UPI0009C2024E	Cluster: stage V sporulation protein AB	UPI0009C2024E	Clostridium formicaceticum	136	1497
UniRef100_UPI001491F38D	Cluster: stage V sporulation protein AB	UPI001491F38D	Paenibacillus plantarum	115	2654975
UniRef100_A0A4S4BTQ0	Cluster: Stage V sporulation protein AB	A0A4S4BTQ0; UPI001E3113D7	Cohnella fermenti	155	2565925
UniRef100_A0A1E5L6S6	Cluster: Uncharacterized protein	A0A1E5L6S6	Desulfuribacillus stibiiarsenatis	140	1390249
UniRef100_R9J8F5	Cluster: Uncharacterized protein	R9J8F5	Lachnospiraceae bacterium A4	149	397291
UniRef100_D5WQC3	Cluster: SpoVAB	D5WQC3	Kyrpidia tusciae (strain DSM 2912 / NBRC 15312 / T2) (Bacillus tusciae)	143	562970
UniRef100_R1AXZ1	Cluster: Stage V sporulation protein AB	R1AXZ1	Caldisalinibacter kiritimatiensis	140	1304284
UniRef100_UPI0009FF64D4	Cluster: stage V sporulation protein AB	UPI0009FF64D4	Paenibacillus	115	44249
UniRef100_UPI0014921D54	Cluster: stage V sporulation protein AB	UPI0014921D54	Paenibacillus phytorum	115	2654977
UniRef100_R6RIN9	Cluster: Uncharacterized protein	R6RIN9	Firmicutes bacterium CAG:424	138	1263022
UniRef100_UPI001CBD8E0A	Cluster: stage V sporulation protein AB	UPI001CBD8E0A	Schnuerera sp. xch1	138	2874283
UniRef100_R7N3I5	Cluster: Uncharacterized protein	R7N3I5	Firmicutes bacterium CAG:95	147	1262988
UniRef100_UPI001B1ACEF3	Cluster: stage V sporulation protein AB	UPI001B1ACEF3	Paenibacillus montaniterrae	142	429341
UniRef100_UPI0014925387	Cluster: stage V sporulation protein AB	UPI0014925387	Paenibacillus germinis	115	2654979
UniRef100_UPI001C125C56	Cluster: stage V sporulation protein AB	UPI001C125C56	Anaerobutyricum soehngenii	149	105843
UniRef100_A0A1Y4V865	Cluster: Uncharacterized protein	A0A1Y4V865	Eubacterium sp. An11	144	1965542
UniRef100_A0A430JFJ9	Cluster: Stage V sporulation protein AB	A0A430JFJ9; UPI001F496CE6	Paenibacillus whitsoniae	115	2496558
UniRef100_K4ZFW3	Cluster: Stage V sporulation protein AB	K4ZFW3; UPI000595088F	Paenibacillus alvei (strain ATCC 6344 / DSM 29 / NBRC 3343 / NCIMB 9371 / NCTC 6352) (Bacillus alvei); Paenibacillus alvei (Bacillus alvei)	145	1206781; 44250
UniRef100_A0A4Q1RJH0	Cluster: Stage V sporulation protein AB	A0A4Q1RJH0	Blautia faecicola	134	2509240
UniRef100_R5G8Z0	Cluster: Uncharacterized protein	R5G8Z0; A0A1Q6NFE9	Eubacterium sp. CAG:146; Eubacterium sp. 38_16	149	1262879; 1897002
UniRef100_UPI001566701D	Cluster: stage V sporulation protein AB	UPI001566701D	Paenibacillus alba	115	1197127
UniRef100_A0A6P1TGW3	Cluster: Stage V sporulation protein AB	A0A6P1TGW3	Anaerocolumna sedimenticola	138	2696063
UniRef100_A0A8I2JQP6	Cluster: Stage V sporulation protein AB	A0A8I2JQP6; UPI001F50CE9A	Paenibacillus alvei (Bacillus alvei)	145	44250
UniRef100_A0A285PTS2	Cluster: Stage V sporulation protein AB	A0A285PTS2	Anaerobutyricum hallii	150	39488
UniRef100_A0A0J1JA58	Cluster: Uncharacterized protein	A0A0J1JA58	Robinsoniella sp. RHS	137	1504536
UniRef100_A0A6N7Y2V8	Cluster: Uncharacterized protein	A0A6N7Y2V8	Anaerobutyricum soehngenii	149	105843
UniRef100_UPI001ADDA719	Cluster: stage V sporulation protein AB	UPI001ADDA719	Anaerobutyricum soehngenii	149	105843
UniRef100_A0A6G3ZWR0	Cluster: Stage V sporulation protein AB	A0A6G3ZWR0	Paenibacillus sp. SYP-B3998	115	2678564
UniRef100_A0A5B9YE99	Cluster: Stage V sporulation protein AB	A0A5B9YE99	Cellulosilyticum sp. WCF-2	146	2497860
UniRef100_A0A4R2JIA7	Cluster: Stage V sporulation protein AB	A0A4R2JIA7	Blautia coccoides	138	1532
UniRef100_UPI0015672109	Cluster: stage V sporulation protein AB	UPI0015672109	Paenibacillus qinlingensis	115	1837343
UniRef100_A0A417UBL8	Cluster: Uncharacterized protein	A0A417UBL8	Lachnospiraceae bacterium OM04-12BH	164	2292272
