id,name,RepID,species,len,Tax,Size
UniRef100_E5VIS4/9-151,Cluster: Stage V sporulation protein AC,E5VIS4,Lachnospiraceae bacterium 5_1_63FAA,157,658089,3.0
UniRef100_A0A1Q2C4X4/9-151,Cluster: SpoVA protein,A0A1Q2C4X4,Anaerostipes hadrus,157,649756,3.0
UniRef100_UPI000983E064/12-152,Cluster: stage V sporulation protein AC,UPI000983E064,Clostridium beijerinckii (Clostridium MP),155,1520,1.0
UniRef100_A0A1C5XT43/4-145,Cluster: Stage V sporulation protein AC,A0A1C5XT43,uncultured Flavonifractor sp.,147,1193534,3.0
UniRef100_R6QNP6/5-145,Cluster: Stage V sporulation protein AC,R6QNP6,Butyrivibrio sp. CAG:318,152,1262761,1.0
UniRef100_A0A6N7XI94/5-145,Cluster: Stage V sporulation protein AC,A0A6N7XI94,Tissierella pigra,149,2607614,1.0
UniRef100_R5KE91/6-147,Cluster: Putative stage V sporulation protein AC,R5KE91,Clostridium sp. CAG:632,151,1262830,1.0
UniRef100_UPI00031300CA/5-145,Cluster: stage V sporulation protein AC,UPI00031300CA,Sedimentibacter sp. B4,146,304766,1.0
UniRef100_A0A1V5BKL6/5-146,Cluster: SpoVA protein,A0A1V5BKL6,Pelotomaculum sp. PtaU1.Bin035,147,1811695,1.0
UniRef100_G7M1G6/11-152,Cluster: Stage V sporulation protein AC,G7M1G6,Clostridium sp. DL-VIII,155,641107,2.0
UniRef100_UPI00159315A0/5-145,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI00159315A0,Clostridium sp. C5-48,151,2547410,1.0
UniRef100_A0A7X7EFA4/7-149,Cluster: Stage V sporulation protein AC,A0A7X7EFA4,Clostridiaceae bacterium,150,1898204,1.0
UniRef100_Q9KCN0/5-149,Cluster: Stage V sporulation protein AC,Q9KCN0,Alkalihalobacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),151,272558,2.0
UniRef100_A0A3R6TEQ9/30-171,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3R6TEQ9,Clostridiaceae bacterium OM08-6BH,172,2292274,1.0
UniRef100_R7HGC8/37-177,Cluster: Uncharacterized protein,R7HGC8,Eubacterium sp. CAG:38,183,1262889,1.0
UniRef100_A0A1Y4RR17/33-175,Cluster: Uncharacterized protein,A0A1Y4RR17,Lachnoclostridium sp. An138,180,1965560,1.0
UniRef100_A0A7C6Y2L8/5-146,Cluster: Stage V sporulation protein AC,A0A7C6Y2L8,Clostridiales bacterium,147,1898207,1.0
UniRef100_UPI000830F72C/13-153,Cluster: stage V sporulation protein AC,UPI000830F72C,Alicyclobacillus mali,157,1123961,1.0
UniRef100_UPI001413021A/5-146,Cluster: stage V sporulation protein AC,UPI001413021A,Acutalibacter sp. 1XD8-36,148,2320852,1.0
UniRef100_A0A562JHR2/4-145,Cluster: Stage V sporulation protein AC,A0A562JHR2,Sedimentibacter saalensis,146,130788,1.0
UniRef100_A0A8D6L681/11-152,Cluster: Stage V sporulation protein AC,A0A8D6L681,Clostridium sp. C5S11,155,704125,1.0
UniRef100_A0A7Y9A889/12-153,Cluster: Stage V sporulation protein AC,A0A7Y9A889,Clostridium beijerinckii (Clostridium MP),155,1520,2.0
UniRef100_A0A1W1VS65/77-215,Cluster: Stage V sporulation protein AC,A0A1W1VS65,Desulfonispora thiosulfatigenes DSM 11270,216,656914,2.0
UniRef100_K6U5Z1/14-153,Cluster: Stage V sporulation protein AC,K6U5Z1,Clostridium sp. Maddingley MBC34-26,156,1196322,2.0
UniRef100_R7R4Y8/4-145,Cluster: Putative stage V sporulation protein AC,R7R4Y8,Roseburia sp. CAG:100,152,1262940,1.0
UniRef100_A0A174C0I3/6-148,Cluster: Stage V sporulation protein AC,A0A174C0I3,Anaerostipes hadrus,154,649756,3.0
UniRef100_UPI00195E1C79/4-144,Cluster: stage V sporulation protein AC,UPI00195E1C79,Flavonifractor plautii (Fusobacterium plautii),146,292800,1.0
UniRef100_A0A3B8JEY7/5-147,Cluster: Stage V sporulation protein AC,A0A3B8JEY7,Ruminiclostridium sp.,150,2053608,1.0
UniRef100_A0A174WGN1/4-143,Cluster: SpoVA protein,A0A174WGN1,Hungatella hathewayi,150,154046,1.0
UniRef100_A0A1S8MR71/13-152,Cluster: SpoVA protein,A0A1S8MR71,Clostridium saccharobutylicum,155,169679,2.0
UniRef100_A0A3E5AKM2/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3E5AKM2,[Eubacterium] rectale,153,39491,2.0
UniRef100_A0A3D4DAR7/4-144,Cluster: Stage V sporulation protein AC,A0A3D4DAR7,Oscillibacter sp.,145,1945593,1.0
UniRef100_A0A7C6YIC2/13-152,Cluster: Stage V sporulation protein AC,A0A7C6YIC2,Firmicutes bacterium,153,1879010,1.0
UniRef100_UPI001899A86F/7-146,Cluster: stage V sporulation protein AC,UPI001899A86F,Ruminococcus bicirculans,148,1160721,1.0
UniRef100_A0A1I0C4H7/4-146,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A1I0C4H7,Enterocloster lavalensis,151,460384,2.0
UniRef100_R9LLV6/4-144,Cluster: Stage V sporulation protein AC,R9LLV6,Anaerotruncus sp. G3(2012),147,1235835,1.0
UniRef100_A0A7X8R0A2/7-149,Cluster: Stage V sporulation protein AC,A0A7X8R0A2,Clostridiaceae bacterium,150,1898204,1.0
UniRef100_A0A7U9RYS0/25-166,Cluster: Uncharacterized protein,A0A7U9RYS0,Lachnospiraceae bacterium,172,1898203,1.0
UniRef100_D6DYK4/8-150,Cluster: SpoVA protein,D6DYK4,[Eubacterium] rectale DSM 17629,153,657318,3.0
UniRef100_A0A416ZDS0/4-144,Cluster: Stage V sporulation protein AC,A0A416ZDS0,Ruminococcaceae bacterium AF10-16,144,2292180,1.0
UniRef100_A0A316PVR2/4-144,Cluster: Stage V sporulation protein AC,A0A316PVR2,Clostridiales bacterium,148,1898207,1.0
UniRef100_A0A318XJ57/21-161,Cluster: Stage V sporulation protein AC,A0A318XJ57,Ruminiclostridium sufflavum DSM 19573,165,1121337,2.0
UniRef100_F8IDZ5/13-153,Cluster: Stage V sporulation protein AC,F8IDZ5,Alicyclobacillus acidocaldarius (strain Tc-4-1) (Bacillus acidocaldarius),157,1048834,1.0
UniRef100_A0A2N2A7Y3/15-154,Cluster: Stage V sporulation protein AC,A0A2N2A7Y3,Firmicutes bacterium HGW-Firmicutes-8,155,2013789,1.0
UniRef100_A0A285PYG7/6-147,Cluster: SpoVA,A0A285PYG7,Anaerobutyricum hallii,149,39488,1.0
UniRef100_A0A373W087/30-171,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A373W087,Eubacterium sp. AF17-7,174,2293105,1.0
UniRef100_A0A1S9C1P2/5-144,Cluster: Stage V sporulation protein AC,A0A1S9C1P2,Epulopiscium sp. AS2M-Bin002,144,1764959,1.0
UniRef100_A0A416R0H5/2-143,Cluster: Stage V sporulation protein AC,A0A416R0H5,Pseudoflavonifractor sp. AF19-9AC,145,2292244,1.0
UniRef100_A0A1C5YVY4/6-148,Cluster: Stage V sporulation protein AC,A0A1C5YVY4,uncultured Eubacterium sp.,154,165185,1.0
UniRef100_A0A2V2D239/9-156,Cluster: Stage V sporulation protein AC,A0A2V2D239,Clostridiales bacterium,157,1898207,1.0
UniRef100_A0A7X7ANM8/19-159,Cluster: Stage V sporulation protein AC,A0A7X7ANM8,Clostridia bacterium,160,2044939,1.0
UniRef100_C8WTM2/13-153,Cluster: Stage V sporulation protein AC,C8WTM2,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / BCRC 14685 / JCM 5260 / KCTC 1825 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-IA) (Bacillus acidocaldarius),157,521098,1.0
UniRef100_A0A521JJ26/20-161,Cluster: Stage V sporulation protein AC,A0A521JJ26,Anaerolineaceae bacterium,166,2024896,1.0
UniRef100_A0A1S8R952/12-152,Cluster: SpoVA protein,A0A1S8R952,Clostridium beijerinckii (Clostridium MP),155,1520,3.0
UniRef100_UPI000CF9A454/12-152,Cluster: stage V sporulation protein AC,UPI000CF9A454,Clostridium,155,1485,1.0
UniRef100_UPI000685DB69/23-163,Cluster: stage V sporulation protein AC,UPI000685DB69,Clostridium sp. Ade.TY,166,1391647,1.0
UniRef100_R5P1U3/10-149,Cluster: Uncharacterized protein,R5P1U3,Eubacterium sp. CAG:603,152,1262891,2.0
UniRef100_A0A3B8HV69/13-152,Cluster: Stage V sporulation protein AC,A0A3B8HV69,Syntrophomonas sp.,153,2053627,1.0
UniRef100_A0A3E4E8R8/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3E4E8R8,[Eubacterium] rectale,153,39491,2.0
UniRef100_A0A6F9E7P2/10-152,Cluster: Mechanosensitive channel stage V sporulation protein AC,A0A6F9E7P2,Kyrpidia spormannii,156,2055160,2.0
UniRef100_A0A358M5V5/9-156,Cluster: Stage V sporulation protein AC,A0A358M5V5,Clostridiales bacterium,157,1898207,1.0
UniRef100_UPI0008F87FA2/5-144,Cluster: stage V sporulation protein AC,UPI0008F87FA2,Angelakisella massiliensis,145,1871018,1.0
UniRef100_A0A3C2C8I5/13-153,Cluster: Stage V sporulation protein AC,A0A3C2C8I5,Desulfotomaculum sp.,154,41211,1.0
UniRef100_A0A1M6CLM6/16-155,Cluster: Stage V sporulation protein AC,A0A1M6CLM6,Clostridium amylolyticum,159,1121298,1.0
UniRef100_C5EU88/10-150,Cluster: Putative stage V sporulation protein AC,C5EU88,Clostridiales bacterium 1_7_47FAA,159,457421,1.0
UniRef100_A0A357VHQ4/29-169,Cluster: Stage V sporulation protein AC,A0A357VHQ4,Peptococcaceae bacterium,170,2052179,1.0
UniRef100_A0A1V4VFQ2/10-151,Cluster: SpoVA protein,A0A1V4VFQ2,Pelotomaculum sp. PtaB.Bin104,152,1811693,1.0
UniRef100_A0A413XD91/4-143,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A413XD91,Hungatella hathewayi,150,154046,3.0
UniRef100_A0A413Q4X0/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A413Q4X0,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A7X2MAC7/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A7X2MAC7,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A6S6XB40/40-180,Cluster: Stage V sporulation protein AC (SpoVAC),A0A6S6XB40,Ruminococcaceae bacterium BL-4,183,2799560,1.0
UniRef100_U5MQX5/13-152,Cluster: Stage V sporulation protein AC,U5MQX5,Clostridium saccharobutylicum DSM 13864,155,1345695,2.0
UniRef100_A0A1S8SBA0/12-153,Cluster: Mechanosensitive channel stage V sporulation protein AC,A0A1S8SBA0,Clostridium beijerinckii (Clostridium MP),155,1520,1.0
UniRef100_D6DIM8/5-143,Cluster: SpoVA protein,D6DIM8,[Clostridium] cf. saccharolyticum K10,150,717608,3.0
UniRef100_A0A3A8ZPH3/6-148,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3A8ZPH3,bacterium 1xD42-87,153,2320113,1.0
UniRef100_A0A1Q6QAF7/4-144,Cluster: Stage V sporulation protein AC,A0A1Q6QAF7,Firmicutes bacterium CAG:129_59_24,144,1897028,1.0
UniRef100_UPI001C1283C4/6-146,Cluster: stage V sporulation protein AC,UPI001C1283C4,Anaerostipes sp. MSJ-23,154,2841520,1.0
UniRef100_A0A0M6WH93/8-150,"Cluster: Stage V sporulation AC, SpoVAC",A0A0M6WH93,[Eubacterium] rectale,153,39491,1.0
UniRef100_R6RHA6/4-144,Cluster: SpoVA protein,R6RHA6,Clostridium sp. CAG:58,152,1262824,1.0
UniRef100_A0A2S6HMG8/4-145,Cluster: Stage V sporulation protein AC,A0A2S6HMG8,Hungatella xylanolytica,150,384636,1.0
UniRef100_A0A1Q6PQC1/8-150,Cluster: SpoVA protein,A0A1Q6PQC1,Eubacterium sp. 41_20,153,1897003,1.0
UniRef100_R6W7B1/5-147,Cluster: Uncharacterized protein,R6W7B1,Dorea sp. CAG:317,152,1262873,1.0
UniRef100_A0A542ANQ4/5-144,Cluster: Stage V sporulation protein AC,A0A542ANQ4,Clostridium sp. KNHs216,147,1550235,1.0
UniRef100_A0A415JRV4/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A415JRV4,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A350WGR5/8-150,Cluster: SpoVA protein,A0A350WGR5,Eubacterium sp.,153,142586,1.0
UniRef100_A0A1I0VG01/13-154,Cluster: Stage V sporulation protein AC,A0A1I0VG01,Clostridium frigidicarnis,157,84698,2.0
UniRef100_A0A5B9YFF6/7-147,Cluster: Stage V sporulation protein AC,A0A5B9YFF6,Cellulosilyticum sp. WCF-2,147,2497860,1.0
UniRef100_UPI000B3FD458/12-153,Cluster: stage V sporulation protein AC,UPI000B3FD458,Clostridium diolis,155,223919,1.0
UniRef100_A0A7X8L425/7-149,Cluster: Stage V sporulation protein AC,A0A7X8L425,Clostridiaceae bacterium,150,1898204,1.0
UniRef100_A0A414M2E5/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A414M2E5,[Eubacterium] rectale,153,39491,1.0
UniRef100_UPI0012450961/4-144,Cluster: stage V sporulation protein AC,UPI0012450961,Flintibacter sp. KGMB00164,146,2610895,1.0
UniRef100_A0A174E421/4-143,Cluster: SpoVA protein,A0A174E421,Hungatella hathewayi,150,154046,2.0
UniRef100_A0A645AZK4/5-144,Cluster: Uncharacterized protein,A0A645AZK4,bioreactor metagenome,145,1076179,1.0
UniRef100_A0A7X9BN85/14-154,Cluster: Stage V sporulation protein AC,A0A7X9BN85,Syntrophomonadaceae bacterium,156,2093811,1.0
UniRef100_UPI00102FA9AD/21-162,Cluster: stage V sporulation protein AC,UPI00102FA9AD,Bacilliculturomica massiliensis,162,1917867,1.0
UniRef100_A0A212J2D8/4-144,Cluster: Stage V sporulation protein AC,A0A212J2D8,uncultured Eubacteriales bacterium,147,172733,1.0
UniRef100_A0A356B140/7-146,Cluster: Stage V sporulation protein AC,A0A356B140,Clostridiales bacterium,147,1898207,1.0
UniRef100_R5HUI1/8-148,Cluster: Stage V sporulation protein AC,R5HUI1,Firmicutes bacterium CAG:114,150,1263001,2.0
UniRef100_UPI001B0B0258/13-153,Cluster: stage V sporulation protein AC,UPI001B0B0258,Paenibacillus cookii,160,157839,1.0
UniRef100_A0A374UMV3/5-143,Cluster: Stage V sporulation protein AC,A0A374UMV3,Eubacterium sp. OM08-24,151,2292352,1.0
UniRef100_UPI0007857B74/13-153,Cluster: stage V sporulation protein AC,UPI0007857B74,Alicyclobacillus sendaiensis,157,192387,1.0
UniRef100_UPI000A1CE01E/1-135,Cluster: stage V sporulation protein AC,UPI000A1CE01E,Anaeromassilibacillus sp. Marseille-P3371,137,1944639,1.0
UniRef100_A0A413U7V7/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A413U7V7,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A143WZD8/3-143,Cluster: SpoVA protein,A0A143WZD8,Clostridiales bacterium CHKCI006,146,1780379,1.0
UniRef100_UPI0009BB306A/5-146,Cluster: stage V sporulation protein AC,UPI0009BB306A,Varibaculum timonense,147,1964383,1.0
UniRef100_A0A1C5V1M7/14-154,Cluster: Stage V sporulation protein AC,A0A1C5V1M7,uncultured Clostridium sp.,159,59620,1.0
UniRef100_A0A1M5V9I0/4-143,Cluster: Stage V sporulation protein AC,A0A1M5V9I0,Sporobacter termitidis DSM 10068,144,1123282,1.0
UniRef100_A0A410Q7U5/2-134,Cluster: Stage V sporulation protein AC,A0A410Q7U5,Caproiciproducens sp. NJN-50,137,2507162,1.0
UniRef100_UPI00143FF24F/10-152,Cluster: stage V sporulation protein AC,UPI00143FF24F,Kyrpidia spormannii,156,2055160,2.0
UniRef100_UPI00047C138B/12-153,Cluster: stage V sporulation protein AC,UPI00047C138B,Clostridium beijerinckii (Clostridium MP),155,1520,1.0
UniRef100_A0A3E4Y5G2/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3E4Y5G2,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A316QQM7/9-150,Cluster: Stage V sporulation protein AC,A0A316QQM7,Clostridiales bacterium,151,1898207,1.0
UniRef100_R6CEZ0/4-144,Cluster: Stage V sporulation protein AC,R6CEZ0,Ruminococcus sp. CAG:579,145,1262963,1.0
UniRef100_A0A352WUA8/13-153,Cluster: Stage V sporulation protein AC,A0A352WUA8,Clostridiales bacterium,155,1898207,2.0
UniRef100_UPI00164E5DE3/4-143,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI00164E5DE3,Hungatella sp. L12,150,2763050,1.0
UniRef100_A0A413FKK4/4-146,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A413FKK4,Enterocloster asparagiformis,151,333367,2.0
UniRef100_A0A7X2NI06/4-146,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A7X2NI06,Clostridium porci,151,2605778,1.0
UniRef100_A0A415ICS7/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A415ICS7,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A1C6EAM6/4-144,Cluster: Stage V sporulation protein AC,A0A1C6EAM6,uncultured Flavonifractor sp.,147,1193534,1.0
UniRef100_A0A3E2NJ02/4-145,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3E2NJ02,Clostridium indicum,150,759821,1.0
UniRef100_A0A2V2FUJ1/10-151,Cluster: Stage V sporulation protein AC,A0A2V2FUJ1,Clostridia bacterium,153,2044939,1.0
UniRef100_A0A3E4WV67/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3E4WV67,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A3D1X5T0/4-144,Cluster: Stage V sporulation protein AC,A0A3D1X5T0,Oscillibacter sp.,144,1945593,1.0
UniRef100_A0A2T0BJ68/11-150,Cluster: SpoVA protein,A0A2T0BJ68,Clostridium vincentii,152,52704,1.0
UniRef100_A0A7C6K9E6/14-154,Cluster: Stage V sporulation protein AC,A0A7C6K9E6,Syntrophomonadaceae bacterium,155,2093811,1.0
UniRef100_R5T7P9/22-164,Cluster: Stage V sporulation protein AC,R5T7P9,Clostridium sp. CAG:75,166,1262836,4.0
UniRef100_UPI0004838392/6-146,Cluster: stage V sporulation protein AC,UPI0004838392,Ruminiclostridium cellobioparum (Clostridium cellobioparum),147,29355,1.0
UniRef100_A0A855A3A3/15-155,Cluster: Stage V sporulation protein AC,A0A855A3A3,[Clostridium] leptum DSM 753,158,428125,3.0
UniRef100_A0A396FJK9/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A396FJK9,[Eubacterium] rectale,153,39491,1.0
UniRef100_A0A4Z0YAV1/5-144,Cluster: SpoVA protein,A0A4Z0YAV1,Caproiciproducens galactitolivorans,147,642589,1.0
UniRef100_A0A0B5Q5P6/12-153,Cluster: Stage V sporulation protein AC,A0A0B5Q5P6,Clostridium beijerinckii (Clostridium MP),155,1520,1.0
UniRef100_A0A374I1R0/5-144,Cluster: Stage V sporulation protein AC,A0A374I1R0,Ruminococcus sp. TF12-2,146,2293243,8.0
UniRef100_A0A7U9R8G1/8-149,Cluster: Uncharacterized protein,A0A7U9R8G1,Lachnospiraceae bacterium,155,1898203,1.0
UniRef100_A0A7V6IU68/2-143,Cluster: Stage V sporulation protein AC,A0A7V6IU68,Acholeplasmataceae bacterium,147,1898209,1.0
UniRef100_A0A1Y4V9S8/6-148,Cluster: Stage V sporulation protein AC,A0A1Y4V9S8,Eubacterium sp. An11,153,1965542,1.0
UniRef100_F2JHK4/7-147,Cluster: Stage V sporulation protein AC,F2JHK4,Cellulosilyticum lentocellum (strain ATCC 49066 / DSM 5427 / NCIMB 11756 / RHM5) (Clostridium lentocellum),147,642492,1.0
UniRef100_A0A3C1C032/2-143,Cluster: Stage V sporulation protein AC,A0A3C1C032,Clostridiales bacterium,146,1898207,3.0
UniRef100_UPI0019D2046D/35-175,Cluster: stage V sporulation protein AC,UPI0019D2046D,Anaerovorax sp. IOR16,177,2773458,1.0
UniRef100_R6TG87/7-146,Cluster: Stage V sporulation protein AC,R6TG87,Ruminococcus sp. CAG:57,148,1262962,2.0
UniRef100_A0A350XXF9/4-147,Cluster: Stage V sporulation protein AC,A0A350XXF9,Oscillospiraceae bacterium,150,2485925,1.0
UniRef100_R6HUA0/6-144,Cluster: Stage V sporulation protein AC,R6HUA0,Ruminococcus sp. CAG:177,149,1262952,1.0
UniRef100_A0A845R7T1/4-144,Cluster: Stage V sporulation protein AC,A0A845R7T1,Colidextribacter sp. OB.20,147,2304568,1.0
UniRef100_B0PC68/7-147,Cluster: Stage V sporulation protein AC,B0PC68,Anaerotruncus colihominis DSM 17241,150,445972,2.0
UniRef100_A0A3R6XXF9/4-145,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A3R6XXF9,Clostridium sp. AM42-4,151,2292305,1.0
UniRef100_A7VV51/21-161,Cluster: Stage V sporulation protein AC,A7VV51,[Clostridium] leptum DSM 753,164,428125,1.0
UniRef100_R7BDE1/4-145,Cluster: Stage V sporulation protein AC,R7BDE1,Firmicutes bacterium CAG:341,147,1263019,2.0
UniRef100_A0A2N0UYQ7/3-144,Cluster: Stage V sporulation protein AC,A0A2N0UYQ7,Ruminococcus bromii,151,40518,1.0
UniRef100_UPI001570EFC4/5-146,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI001570EFC4,Coprococcus comes,152,410072,1.0
UniRef100_A0A3B9STR3/8-148,Cluster: Stage V sporulation protein AC,A0A3B9STR3,Desulfotomaculum sp.,149,41211,1.0
UniRef100_A0A849CM75/4-145,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A849CM75,Hungatella xylanolytica,150,384636,1.0
UniRef100_A0A252F7P4/5-144,Cluster: Stage V sporulation protein AC,A0A252F7P4,Butyricicoccus porcorum,146,1945634,1.0
UniRef100_UPI000988863E/4-145,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI000988863E,Clostridium sp. Marseille-P2415,150,1805471,1.0
UniRef100_UPI0009675FA6/5-146,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI0009675FA6,Coprococcus comes,152,410072,1.0
UniRef100_A0A850HKI2/6-147,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A850HKI2,Dorea phocaeensis,153,2040291,1.0
UniRef100_A0A352RQD7/4-144,Cluster: Stage V sporulation protein AC,A0A352RQD7,Oscillibacter sp.,144,1945593,1.0
UniRef100_A0A1I6D417/13-154,Cluster: Stage V sporulation protein AC,A0A1I6D417,Desulfoscipio geothermicus DSM 3669,156,1121426,1.0
UniRef100_UPI0015711D51/5-144,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI0015711D51,Clostridium symbiosum (Bacteroides symbiosus),150,1512,1.0
UniRef100_A0A1Y4S344/41-181,Cluster: Uncharacterized protein,A0A1Y4S344,Lachnoclostridium sp. An131,187,1965555,1.0
UniRef100_R6TZI2/8-150,Cluster: Stage V sporulation protein AC,R6TZI2,Clostridium sp. CAG:465,153,1262811,1.0
UniRef100_A0A6N8BGT4/13-153,Cluster: Stage V sporulation protein AC,A0A6N8BGT4,Firmicutes bacterium,154,1879010,1.0
UniRef100_UPI001C88D667/3-133,Cluster: stage V sporulation protein AC,UPI001C88D667,Cohnella nanjingensis,137,1387779,1.0
UniRef100_A0A0M2U0L6/9-148,Cluster: Uncharacterized protein,A0A0M2U0L6,Clostridiales bacterium PH28_bin88,150,1605376,1.0
UniRef100_UPI00195B280F/4-144,Cluster: stage V sporulation protein AC,UPI00195B280F,Pseudoflavonifractor phocaeensis,145,1870988,1.0
UniRef100_UPI000F53B915/4-145,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,UPI000F53B915,Clostridium sp. E02,150,2487134,1.0
UniRef100_UPI00135B85BB/13-153,Cluster: stage V sporulation protein AC,UPI00135B85BB,Paenibacillus,160,44249,1.0
UniRef100_A0A1B9BS30/12-153,Cluster: Stage V sporulation protein AC,A0A1B9BS30,Clostridium beijerinckii (Clostridium MP),155,1520,1.0
UniRef100_A0A1Q6KGS8/22-164,Cluster: Uncharacterized protein,A0A1Q6KGS8,Clostridium sp. 42_12,166,1896983,2.0
UniRef100_A0A1H0TVG8/9-151,Cluster: Stage V sporulation protein AC,A0A1H0TVG8,Clostridium gasigenes,153,94869,1.0
UniRef100_UPI001C0B9AC9/9-151,Cluster: stage V sporulation protein AC,UPI001C0B9AC9,Clostridium gasigenes,153,94869,1.0
UniRef100_A0A7X8JDV5/6-146,Cluster: Stage V sporulation protein AC,A0A7X8JDV5,Clostridiaceae bacterium,148,1898204,1.0
UniRef100_A0A413PKJ0/8-150,Cluster: SpoVA/SpoVAEb family sporulation membrane protein,A0A413PKJ0,[Eubacterium] rectale,153,39491,1.0
UniRef100_UPI00102FA363/4-144,Cluster: stage V sporulation protein AC,UPI00102FA363,Intestinimonas massiliensis,146,1673721,1.0
UniRef100_A0A1C7GQX6/5-145,Cluster: Stage V sporulation protein AC,A0A1C7GQX6,Hungateiclostridiaceae bacterium KB18,147,1834198,2.0
UniRef100_A0A1I5UCS2/5-144,Cluster: Stage V sporulation protein AC,A0A1I5UCS2,Oscillibacter sp. PC13,147,1855299,1.0
UniRef100_A0A3A8Z3U9/4-145,Cluster: Stage V sporulation protein AC,A0A3A8Z3U9,bacterium 1xD42-67,147,2320107,1.0
